Epoch [1/800], Train Loss: 0.159831, Val Loss: 0.125786
Epoch [129/800], Train Loss: 0.002997, Val Loss: 0.003375
Epoch [130/800], Train Loss: 0.002966, Val Loss: 0.002623
Epoch [131/800], Train Loss: 0.002957, Val Loss: 0.003006
Epoch [132/800], Train Loss: 0.002848, Val Loss: 0.002663
Epoch [133/800], Train Loss: 0.002735, Val Loss: 0.002582
Epoch [134/800], Train Loss: 0.002719, Val Loss: 0.003657
Epoch [135/800], Train Loss: 0.002798, Val Loss: 0.002736
Epoch [136/800], Train Loss: 0.002894, Val Loss: 0.002735
Epoch [137/800], Train Loss: 0.002722, Val Loss: 0.002499
Epoch [138/800], Train Loss: 0.002889, Val Loss: 0.002654
Epoch [139/800], Train Loss: 0.002657, Val Loss: 0.002544
Epoch [140/800], Train Loss: 0.002668, Val Loss: 0.002447
Epoch [141/800], Train Loss: 0.002688, Val Loss: 0.002381
Epoch [142/800], Train Loss: 0.002519, Val Loss: 0.002741
Epoch [143/800], Train Loss: 0.002722, Val Loss: 0.002778
Epoch [144/800], Train Loss: 0.002707, Val Loss: 0.003667
Epoch [145/800], Train Loss: 0.002975, Val Loss: 0.002806
Epoch [146/800], Train Loss: 0.002720, Val Loss: 0.002689
Epoch [147/800], Train Loss: 0.002662, Val Loss: 0.002775
Epoch [148/800], Train Loss: 0.002399, Val Loss: 0.002648
Epoch [149/800], Train Loss: 0.002710, Val Loss: 0.002398
Epoch [150/800], Train Loss: 0.002438, Val Loss: 0.002477
Epoch [151/800], Train Loss: 0.003134, Val Loss: 0.004123
Epoch [152/800], Train Loss: 0.003059, Val Loss: 0.003258
Epoch [153/800], Train Loss: 0.002680, Val Loss: 0.002903
Epoch [154/800], Train Loss: 0.002526, Val Loss: 0.002343
Epoch [155/800], Train Loss: 0.002593, Val Loss: 0.002287
Epoch [156/800], Train Loss: 0.002398, Val Loss: 0.002182
Epoch [157/800], Train Loss: 0.002487, Val Loss: 0.002398
Epoch [158/800], Train Loss: 0.002726, Val Loss: 0.002748
Epoch [159/800], Train Loss: 0.002569, Val Loss: 0.002224
Epoch [160/800], Train Loss: 0.002577, Val Loss: 0.002626
Epoch [161/800], Train Loss: 0.002438, Val Loss: 0.002295
Epoch [162/800], Train Loss: 0.002461, Val Loss: 0.002768
Epoch [163/800], Train Loss: 0.002501, Val Loss: 0.002814
Epoch [164/800], Train Loss: 0.002428, Val Loss: 0.002462
Epoch [165/800], Train Loss: 0.002502, Val Loss: 0.002900
Epoch [166/800], Train Loss: 0.002452, Val Loss: 0.002313
Epoch [167/800], Train Loss: 0.002349, Val Loss: 0.002277
Epoch [168/800], Train Loss: 0.002494, Val Loss: 0.002289
Epoch [169/800], Train Loss: 0.002579, Val Loss: 0.002270
Epoch [170/800], Train Loss: 0.002470, Val Loss: 0.002372
Epoch [171/800], Train Loss: 0.002737, Val Loss: 0.002571
Epoch [172/800], Train Loss: 0.002646, Val Loss: 0.002716
Epoch [173/800], Train Loss: 0.002565, Val Loss: 0.002493
Epoch [174/800], Train Loss: 0.002547, Val Loss: 0.002399
Epoch [175/800], Train Loss: 0.002366, Val Loss: 0.002340
Epoch [176/800], Train Loss: 0.002246, Val Loss: 0.002514
Epoch [177/800], Train Loss: 0.002337, Val Loss: 0.002443
Epoch [178/800], Train Loss: 0.002245, Val Loss: 0.003105
Epoch [179/800], Train Loss: 0.002315, Val Loss: 0.002173
Epoch [180/800], Train Loss: 0.002321, Val Loss: 0.002278
Epoch [181/800], Train Loss: 0.002588, Val Loss: 0.002195
Epoch [182/800], Train Loss: 0.002192, Val Loss: 0.002174
Epoch [183/800], Train Loss: 0.002367, Val Loss: 0.002124
Epoch [184/800], Train Loss: 0.002210, Val Loss: 0.002299
Epoch [185/800], Train Loss: 0.002712, Val Loss: 0.007867
Epoch [186/800], Train Loss: 0.002562, Val Loss: 0.002337
Epoch [187/800], Train Loss: 0.002602, Val Loss: 0.003160
Epoch [188/800], Train Loss: 0.002549, Val Loss: 0.003486
Epoch [189/800], Train Loss: 0.002420, Val Loss: 0.002663
Epoch [190/800], Train Loss: 0.002372, Val Loss: 0.002787
Epoch [191/800], Train Loss: 0.002512, Val Loss: 0.002529
Epoch [192/800], Train Loss: 0.002413, Val Loss: 0.002778
Epoch [193/800], Train Loss: 0.002253, Val Loss: 0.002060
Epoch [194/800], Train Loss: 0.002624, Val Loss: 0.002307
Epoch [195/800], Train Loss: 0.002395, Val Loss: 0.002458
Epoch [196/800], Train Loss: 0.002640, Val Loss: 0.002050
Epoch [197/800], Train Loss: 0.002227, Val Loss: 0.002517
Epoch [198/800], Train Loss: 0.002271, Val Loss: 0.002613
Epoch [199/800], Train Loss: 0.002186, Val Loss: 0.002502
Epoch [200/800], Train Loss: 0.002328, Val Loss: 0.002004
Epoch [201/800], Train Loss: 0.002183, Val Loss: 0.002301
Epoch [202/800], Train Loss: 0.002145, Val Loss: 0.002256
Epoch [203/800], Train Loss: 0.002091, Val Loss: 0.002009
Epoch [204/800], Train Loss: 0.002344, Val Loss: 0.001955
Epoch [205/800], Train Loss: 0.002124, Val Loss: 0.001989
Epoch [206/800], Train Loss: 0.002220, Val Loss: 0.002108
Epoch [207/800], Train Loss: 0.002513, Val Loss: 0.002132
Epoch [208/800], Train Loss: 0.002370, Val Loss: 0.002932
Epoch [209/800], Train Loss: 0.002224, Val Loss: 0.002572
Epoch [210/800], Train Loss: 0.002380, Val Loss: 0.002257
Epoch [211/800], Train Loss: 0.002158, Val Loss: 0.001998
Epoch [212/800], Train Loss: 0.002343, Val Loss: 0.002160
Epoch [213/800], Train Loss: 0.002070, Val Loss: 0.002047
Epoch [214/800], Train Loss: 0.002139, Val Loss: 0.001920
Epoch [215/800], Train Loss: 0.001974, Val Loss: 0.002216
Epoch [216/800], Train Loss: 0.002178, Val Loss: 0.002170
Epoch [217/800], Train Loss: 0.002119, Val Loss: 0.002146
Epoch [218/800], Train Loss: 0.002134, Val Loss: 0.002425
Epoch [219/800], Train Loss: 0.002069, Val Loss: 0.001922
Epoch [220/800], Train Loss: 0.001950, Val Loss: 0.001934
Epoch [221/800], Train Loss: 0.002099, Val Loss: 0.002545
Epoch [222/800], Train Loss: 0.002346, Val Loss: 0.002158
Epoch [223/800], Train Loss: 0.002169, Val Loss: 0.001927
Epoch [224/800], Train Loss: 0.001960, Val Loss: 0.002094
Epoch [225/800], Train Loss: 0.002647, Val Loss: 0.002363
Epoch [226/800], Train Loss: 0.002698, Val Loss: 0.003323
Epoch [227/800], Train Loss: 0.002176, Val Loss: 0.002241
Epoch [228/800], Train Loss: 0.002515, Val Loss: 0.002431
Epoch [229/800], Train Loss: 0.002272, Val Loss: 0.003814
Epoch [230/800], Train Loss: 0.002002, Val Loss: 0.002492
Epoch [231/800], Train Loss: 0.002081, Val Loss: 0.002105
Epoch [232/800], Train Loss: 0.002013, Val Loss: 0.002254
Epoch [233/800], Train Loss: 0.002027, Val Loss: 0.001818
Epoch [234/800], Train Loss: 0.001997, Val Loss: 0.002087
Epoch [235/800], Train Loss: 0.002123, Val Loss: 0.002159
Epoch [236/800], Train Loss: 0.002263, Val Loss: 0.002156
Epoch [237/800], Train Loss: 0.002068, Val Loss: 0.002387
Epoch [238/800], Train Loss: 0.002046, Val Loss: 0.002375
Epoch [239/800], Train Loss: 0.002108, Val Loss: 0.002077
Epoch [240/800], Train Loss: 0.001943, Val Loss: 0.001875
Epoch [241/800], Train Loss: 0.002059, Val Loss: 0.001961
Epoch [242/800], Train Loss: 0.001978, Val Loss: 0.002071
Epoch [243/800], Train Loss: 0.002067, Val Loss: 0.002600
Epoch [244/800], Train Loss: 0.002060, Val Loss: 0.001940
Epoch [245/800], Train Loss: 0.002152, Val Loss: 0.002472
Epoch [246/800], Train Loss: 0.002183, Val Loss: 0.002458
Epoch [247/800], Train Loss: 0.002180, Val Loss: 0.002988
Epoch [248/800], Train Loss: 0.001978, Val Loss: 0.002103
Epoch [249/800], Train Loss: 0.002344, Val Loss: 0.001867
Epoch [250/800], Train Loss: 0.002004, Val Loss: 0.002057
Epoch [251/800], Train Loss: 0.002013, Val Loss: 0.002310
Epoch [252/800], Train Loss: 0.001955, Val Loss: 0.001873
Epoch [253/800], Train Loss: 0.001869, Val Loss: 0.002127
Epoch [254/800], Train Loss: 0.002078, Val Loss: 0.002343
Epoch [255/800], Train Loss: 0.001917, Val Loss: 0.001898
Epoch [256/800], Train Loss: 0.002150, Val Loss: 0.001868
Epoch [257/800], Train Loss: 0.001975, Val Loss: 0.001922
Epoch [258/800], Train Loss: 0.001900, Val Loss: 0.002467
Epoch [259/800], Train Loss: 0.002026, Val Loss: 0.002132
Epoch [260/800], Train Loss: 0.002264, Val Loss: 0.002310
Epoch [261/800], Train Loss: 0.002016, Val Loss: 0.002368
Epoch [262/800], Train Loss: 0.002188, Val Loss: 0.001919
Epoch [263/800], Train Loss: 0.001890, Val Loss: 0.002103
Epoch [264/800], Train Loss: 0.001920, Val Loss: 0.002115
Epoch [265/800], Train Loss: 0.002022, Val Loss: 0.001918
Epoch [266/800], Train Loss: 0.001957, Val Loss: 0.001737
Epoch [267/800], Train Loss: 0.001997, Val Loss: 0.002034
Epoch [268/800], Train Loss: 0.002071, Val Loss: 0.001843
Epoch [269/800], Train Loss: 0.001877, Val Loss: 0.001823
Epoch [270/800], Train Loss: 0.001783, Val Loss: 0.001808
Epoch [271/800], Train Loss: 0.001813, Val Loss: 0.001776
Epoch [272/800], Train Loss: 0.001819, Val Loss: 0.001761
Epoch [273/800], Train Loss: 0.001785, Val Loss: 0.001744
Epoch [274/800], Train Loss: 0.001872, Val Loss: 0.001717
Epoch [275/800], Train Loss: 0.001866, Val Loss: 0.001624
Epoch [276/800], Train Loss: 0.001901, Val Loss: 0.001785
Epoch [277/800], Train Loss: 0.001793, Val Loss: 0.002451
Epoch [278/800], Train Loss: 0.001838, Val Loss: 0.001740
Epoch [279/800], Train Loss: 0.001821, Val Loss: 0.002380
Epoch [280/800], Train Loss: 0.002080, Val Loss: 0.001787
Epoch [281/800], Train Loss: 0.001828, Val Loss: 0.001895
Epoch [282/800], Train Loss: 0.001831, Val Loss: 0.002066
Epoch [283/800], Train Loss: 0.001956, Val Loss: 0.001862
Epoch [284/800], Train Loss: 0.001770, Val Loss: 0.002100
Epoch [285/800], Train Loss: 0.001817, Val Loss: 0.001919
Epoch [286/800], Train Loss: 0.001911, Val Loss: 0.001852
Epoch [287/800], Train Loss: 0.001823, Val Loss: 0.001900
Epoch [288/800], Train Loss: 0.001830, Val Loss: 0.001912
Epoch [289/800], Train Loss: 0.001789, Val Loss: 0.001829
Epoch [290/800], Train Loss: 0.001693, Val Loss: 0.001800
Epoch [291/800], Train Loss: 0.001817, Val Loss: 0.001707
Epoch [292/800], Train Loss: 0.001746, Val Loss: 0.001811
Epoch [293/800], Train Loss: 0.001819, Val Loss: 0.002087
Epoch [294/800], Train Loss: 0.001713, Val Loss: 0.001911
Epoch [295/800], Train Loss: 0.001808, Val Loss: 0.001649
Epoch [296/800], Train Loss: 0.001942, Val Loss: 0.002113
Epoch [297/800], Train Loss: 0.002002, Val Loss: 0.002993
Epoch [298/800], Train Loss: 0.001935, Val Loss: 0.002072
Epoch [299/800], Train Loss: 0.001986, Val Loss: 0.002381
Epoch [300/800], Train Loss: 0.002024, Val Loss: 0.002798
Epoch [301/800], Train Loss: 0.001862, Val Loss: 0.001760
Epoch [302/800], Train Loss: 0.002069, Val Loss: 0.002082
Epoch [303/800], Train Loss: 0.001838, Val Loss: 0.001681
Epoch [304/800], Train Loss: 0.001871, Val Loss: 0.001730
Epoch [305/800], Train Loss: 0.002045, Val Loss: 0.001744
Epoch [306/800], Train Loss: 0.001881, Val Loss: 0.002189
Epoch [307/800], Train Loss: 0.001921, Val Loss: 0.002102
Epoch [308/800], Train Loss: 0.001868, Val Loss: 0.001947
Epoch [309/800], Train Loss: 0.001861, Val Loss: 0.001773
Epoch [310/800], Train Loss: 0.001725, Val Loss: 0.001724
Epoch [311/800], Train Loss: 0.001673, Val Loss: 0.001694
Epoch [312/800], Train Loss: 0.001788, Val Loss: 0.001863
Epoch [313/800], Train Loss: 0.001649, Val Loss: 0.001798
Epoch [314/800], Train Loss: 0.001601, Val Loss: 0.001700
Epoch [315/800], Train Loss: 0.001776, Val Loss: 0.001621
Epoch [316/800], Train Loss: 0.001761, Val Loss: 0.002058
Epoch [317/800], Train Loss: 0.001794, Val Loss: 0.002227
Epoch [318/800], Train Loss: 0.001815, Val Loss: 0.001745
Epoch [319/800], Train Loss: 0.001745, Val Loss: 0.001649
Epoch [320/800], Train Loss: 0.001868, Val Loss: 0.002832
Epoch [321/800], Train Loss: 0.001846, Val Loss: 0.002159
Epoch [322/800], Train Loss: 0.001827, Val Loss: 0.001708
Epoch [323/800], Train Loss: 0.001907, Val Loss: 0.002422
Epoch [324/800], Train Loss: 0.001952, Val Loss: 0.002275
Epoch [325/800], Train Loss: 0.001990, Val Loss: 0.001809
Epoch [326/800], Train Loss: 0.001674, Val Loss: 0.001800
Epoch [327/800], Train Loss: 0.001692, Val Loss: 0.002088
Epoch [328/800], Train Loss: 0.001861, Val Loss: 0.002101
Epoch [329/800], Train Loss: 0.001684, Val Loss: 0.001701
Epoch [330/800], Train Loss: 0.001706, Val Loss: 0.001876
Epoch [331/800], Train Loss: 0.001567, Val Loss: 0.002565
Epoch [332/800], Train Loss: 0.001736, Val Loss: 0.002214
Epoch [333/800], Train Loss: 0.001840, Val Loss: 0.003381
Epoch [334/800], Train Loss: 0.001790, Val Loss: 0.002149
Epoch [335/800], Train Loss: 0.001977, Val Loss: 0.001630
Epoch [336/800], Train Loss: 0.001712, Val Loss: 0.002812
Epoch [337/800], Train Loss: 0.001674, Val Loss: 0.001698
Epoch [338/800], Train Loss: 0.001554, Val Loss: 0.001616
Epoch [339/800], Train Loss: 0.001747, Val Loss: 0.001641
Epoch [340/800], Train Loss: 0.001777, Val Loss: 0.001649
Epoch [341/800], Train Loss: 0.001607, Val Loss: 0.002815
Epoch [342/800], Train Loss: 0.001609, Val Loss: 0.001545
Epoch [343/800], Train Loss: 0.001709, Val Loss: 0.001747
Epoch [344/800], Train Loss: 0.001668, Val Loss: 0.001976
Epoch [345/800], Train Loss: 0.001665, Val Loss: 0.001889
Epoch [346/800], Train Loss: 0.001875, Val Loss: 0.002809
Epoch [347/800], Train Loss: 0.001680, Val Loss: 0.002313
Epoch [348/800], Train Loss: 0.001667, Val Loss: 0.001630
Epoch [349/800], Train Loss: 0.001569, Val Loss: 0.001604
Epoch [350/800], Train Loss: 0.001727, Val Loss: 0.001830
Epoch [351/800], Train Loss: 0.001603, Val Loss: 0.001940
Epoch [352/800], Train Loss: 0.001629, Val Loss: 0.001603
Epoch [353/800], Train Loss: 0.001665, Val Loss: 0.001767
Epoch [354/800], Train Loss: 0.001610, Val Loss: 0.002033
Epoch [355/800], Train Loss: 0.001613, Val Loss: 0.001933
Epoch [356/800], Train Loss: 0.001730, Val Loss: 0.001571
Epoch [357/800], Train Loss: 0.001522, Val Loss: 0.004333
Epoch [358/800], Train Loss: 0.001629, Val Loss: 0.001651
Epoch [359/800], Train Loss: 0.001494, Val Loss: 0.001754
Epoch [360/800], Train Loss: 0.001635, Val Loss: 0.001605
Epoch [361/800], Train Loss: 0.001624, Val Loss: 0.001477
Epoch [362/800], Train Loss: 0.001556, Val Loss: 0.001776
Epoch [363/800], Train Loss: 0.001642, Val Loss: 0.001553
Epoch [364/800], Train Loss: 0.001797, Val Loss: 0.002414
Epoch [365/800], Train Loss: 0.001904, Val Loss: 0.005376
Epoch [366/800], Train Loss: 0.002140, Val Loss: 0.005078
Epoch [367/800], Train Loss: 0.001902, Val Loss: 0.005217
Epoch [368/800], Train Loss: 0.001932, Val Loss: 0.002315
Epoch [369/800], Train Loss: 0.001753, Val Loss: 0.002321
Epoch [370/800], Train Loss: 0.001664, Val Loss: 0.002127
Epoch [371/800], Train Loss: 0.001745, Val Loss: 0.001604
Epoch [372/800], Train Loss: 0.001774, Val Loss: 0.001988
Epoch [373/800], Train Loss: 0.001838, Val Loss: 0.001709
Epoch [374/800], Train Loss: 0.001678, Val Loss: 0.001586
Epoch [375/800], Train Loss: 0.001713, Val Loss: 0.002008
Epoch [376/800], Train Loss: 0.001666, Val Loss: 0.001663
Epoch [377/800], Train Loss: 0.001755, Val Loss: 0.001685
Epoch [378/800], Train Loss: 0.001740, Val Loss: 0.001852
Epoch [379/800], Train Loss: 0.001749, Val Loss: 0.002072
Epoch [380/800], Train Loss: 0.001704, Val Loss: 0.003023
Epoch [381/800], Train Loss: 0.001620, Val Loss: 0.001805
Epoch [382/800], Train Loss: 0.001598, Val Loss: 0.001672
Epoch [383/800], Train Loss: 0.001899, Val Loss: 0.002146
Epoch [384/800], Train Loss: 0.001595, Val Loss: 0.003340
Epoch [385/800], Train Loss: 0.001629, Val Loss: 0.001858
Epoch [386/800], Train Loss: 0.001575, Val Loss: 0.002188
Epoch [387/800], Train Loss: 0.001543, Val Loss: 0.001759
Epoch [388/800], Train Loss: 0.001545, Val Loss: 0.001645
Epoch [389/800], Train Loss: 0.001553, Val Loss: 0.001685
Epoch [390/800], Train Loss: 0.001746, Val Loss: 0.001670
Epoch [391/800], Train Loss: 0.001480, Val Loss: 0.001469
Epoch [392/800], Train Loss: 0.001535, Val Loss: 0.001941
Epoch [393/800], Train Loss: 0.001490, Val Loss: 0.002302
Epoch [394/800], Train Loss: 0.001806, Val Loss: 0.002900
Epoch [395/800], Train Loss: 0.001671, Val Loss: 0.001856
Epoch [396/800], Train Loss: 0.001749, Val Loss: 0.001915
Epoch [397/800], Train Loss: 0.001660, Val Loss: 0.002779
Epoch [398/800], Train Loss: 0.001671, Val Loss: 0.001916
Epoch [399/800], Train Loss: 0.001604, Val Loss: 0.001840
Epoch [400/800], Train Loss: 0.001657, Val Loss: 0.002151
Epoch [401/800], Train Loss: 0.001537, Val Loss: 0.001451
Epoch [402/800], Train Loss: 0.001631, Val Loss: 0.001632
Epoch [403/800], Train Loss: 0.001527, Val Loss: 0.001452
Epoch [404/800], Train Loss: 0.001582, Val Loss: 0.001771
Epoch [405/800], Train Loss: 0.001522, Val Loss: 0.001474
Epoch [406/800], Train Loss: 0.001660, Val Loss: 0.003675
Epoch [407/800], Train Loss: 0.001656, Val Loss: 0.003335
Epoch [408/800], Train Loss: 0.001457, Val Loss: 0.001828
Epoch [409/800], Train Loss: 0.001558, Val Loss: 0.001636
Epoch [410/800], Train Loss: 0.001397, Val Loss: 0.001612
Epoch [411/800], Train Loss: 0.001444, Val Loss: 0.001512
Epoch [412/800], Train Loss: 0.001647, Val Loss: 0.001753
Epoch [413/800], Train Loss: 0.001554, Val Loss: 0.002946
Epoch [414/800], Train Loss: 0.001493, Val Loss: 0.001692
Epoch [415/800], Train Loss: 0.001448, Val Loss: 0.001615
Epoch [416/800], Train Loss: 0.001526, Val Loss: 0.001703
Epoch [417/800], Train Loss: 0.001485, Val Loss: 0.002064
Epoch [418/800], Train Loss: 0.001543, Val Loss: 0.001462
Epoch [419/800], Train Loss: 0.001575, Val Loss: 0.003924
Epoch [420/800], Train Loss: 0.001689, Val Loss: 0.003100
Epoch [421/800], Train Loss: 0.002163, Val Loss: 0.003063
Epoch [422/800], Train Loss: 0.001820, Val Loss: 0.002542
Epoch [423/800], Train Loss: 0.001672, Val Loss: 0.002757
